aluno_id,cidade,escola_origem,canal_captacao,n_matriculas,taxa_presenca,nota_pct_media,nota_diagnostico_media,aprovado
A00605,Eusébio,Não informado,WhatsApp,11,79.51807228915662,56.70227272727273,53.39090909090908,0
A00606,Horizonte,Privada,Feira escolar,9,84.81012658227847,70.18047619047618,57.05555555555556,0
A00607,Fortaleza,Federal,Google,6,90.0,64.29695652173913,53.01666666666667,0
A00608,Aquiraz,Não informado,Feira escolar,10,74.39024390243902,61.76705882352941,60.94,1
A00609,Fortaleza,Privada,Indicação,8,85.9375,56.0,58.6125,1
A00610,Maracanaú,Federal,Google,10,87.5,65.75666666666666,58.92,0
A00611,Aquiraz,Não informado,Instagram,8,86.27450980392157,52.542857142857144,57.0375,1
A00612,Sobral,Privada,Não informado,8,85.0,58.48266666666667,54.0375,1
A00613,Juazeiro do Norte,Federal,Instagram,8,79.6875,61.38636363636363,62.037499999999994,0
A00614,Fortaleza,Pública,Instagram,8,80.59701492537313,68.89631578947369,61.725,1
A00615,Pacatuba,Não informado,Google,24,81.52173913043478,59.10377358490566,60.87083333333334,1
A00616,Maracanaú,Pública,Google,6,80.7017543859649,62.9908,55.71666666666667,1
A00617,Caucaia,Privada,Instagram,8,82.6923076923077,61.89631578947368,59.9,0
A00618,Maracanaú,Pública,Google,11,80.43478260869566,64.54166666666667,50.68181818181818,0
A00619,Maracanaú,Pública,Instagram,9,87.5,65.90444444444444,56.53333333333333,0
A00620,Pacatuba,Privada,Google,7,90.0,55.50363636363636,55.699999999999996,1
A00621,Fortaleza,Não informado,Indicação,8,85.5072463768116,63.735,62.2375,0
A00622,Maracanaú,Não informado,WhatsApp,7,77.35849056603774,67.956875,66.41428571428571,0
A00623,Maracanaú,Não informado,Não informado,9,84.50704225352112,60.6145,60.699999999999996,1
A00624,Aquiraz,Não informado,Google,29,80.0,60.21812499999999,58.5,1
A00625,Sobral,Pública,Indicação,24,86.91099476439791,64.80618421052633,57.88333333333333,1
A00626,Maracanaú,Federal,Não informado,9,83.33333333333334,67.76866666666666,51.17777777777778,0
A00627,Eusébio,Pública,Instagram,29,79.82832618025752,63.93625,59.279310344827586,0
A00628,Fortaleza,Federal,Google,20,83.73493975903614,61.18729729729729,60.02,1
A00629,Fortaleza,Não informado,Indicação,11,81.1881188118812,62.802,59.42727272727273,0
A00630,Fortaleza,Não informado,WhatsApp,19,80.82191780821918,68.115625,57.8421052631579,1
A00631,Pacatuba,Federal,Instagram,8,83.60655737704919,62.90478260869565,58.1625,0
A00632,Itapipoca,Privada,Instagram,9,84.28571428571429,62.06238095238095,59.611111111111114,0
A00633,Crato,Não informado,Não informado,11,87.5,62.298235294117646,64.00909090909092,1
A00634,Fortaleza,Pública,Não informado,8,81.57894736842105,54.1505,64.075,0
A00635,Sobral,Não informado,Não informado,10,82.35294117647058,57.57875,61.31,0
A00636,Crato,Pública,Google,18,80.41958041958041,63.898039215686275,54.36666666666667,1
A00637,Eusébio,Não informado,WhatsApp,10,84.81012658227847,64.2328,63.75,0
A00638,Maracanaú,Privada,Não informado,8,82.25806451612904,64.784375,60.45,1
A00639,Itapipoca,Federal,Instagram,11,84.26966292134831,59.5785,54.28181818181818,0
A00640,Maracanaú,Pública,Instagram,9,73.84615384615385,61.55916666666667,56.52222222222222,0
A00641,Horizonte,Privada,Indicação,18,85.29411764705883,64.78500000000001,58.30555555555556,1
A00642,Aquiraz,Não informado,WhatsApp,22,87.20930232558139,60.19658536585366,55.01818181818182,0
A00643,Fortaleza,Não informado,Não informado,9,86.07594936708861,62.59947368421052,44.03333333333333,1
A00644,Sobral,Não informado,WhatsApp,9,84.4155844155844,56.073125000000005,61.32222222222222,1
A00645,Sobral,Pública,Instagram,10,86.3013698630137,61.396666666666675,58.010000000000005,1
A00646,Eusébio,Não informado,Google,16,87.39495798319328,59.17727272727272,59.90625,1
A00647,Itapipoca,Não informado,Instagram,17,82.05128205128204,63.2768,58.98823529411764,0
A00648,Maracanaú,Pública,WhatsApp,8,85.07462686567165,59.49,68.6875,0
A00649,Fortaleza,Não informado,Google,19,84.56375838926175,57.57290322580645,57.81578947368421,1
A00650,Juazeiro do Norte,Não informado,Instagram,20,81.65680473372781,66.79372093023257,58.614999999999995,1
A00651,Aquiraz,Federal,Instagram,10,74.46808510638297,61.30392857142857,47.739999999999995,0
A00652,Maracanaú,Federal,Instagram,9,92.6829268292683,60.94444444444444,60.17777777777778,0
A00653,Fortaleza,Federal,Não informado,10,82.89473684210526,66.10333333333334,64.87,0
A00654,Eusébio,Federal,Feira escolar,18,89.47368421052632,62.683181818181815,61.888888888888886,1
A00655,Maracanaú,Privada,Indicação,9,85.91549295774648,64.51,49.91111111111111,0
A00656,Fortaleza,Pública,Instagram,8,81.03448275862068,58.63875,55.175,0
A00657,Caucaia,Privada,Feira escolar,8,80.59701492537313,58.70666666666667,58.912499999999994,0
A00658,Fortaleza,Pública,Instagram,9,86.66666666666667,73.73125,56.455555555555556,0
A00659,Pacatuba,Federal,Google,21,84.7560975609756,64.07794871794871,60.219047619047615,0
A00660,Pacatuba,Não informado,Feira escolar,20,76.15894039735099,58.801153846153845,62.23,1
A00661,Crato,Pública,Não informado,8,84.72222222222221,66.5025,49.6,0
A00662,Caucaia,Pública,Não informado,9,77.01149425287356,56.150000000000006,52.77777777777778,0
A00663,Fortaleza,Não informado,Feira escolar,11,87.35632183908046,57.38736842105263,59.972727272727276,1
A00664,Fortaleza,Não informado,Não informado,10,84.61538461538461,58.864444444444445,59.55,1
A00665,Fortaleza,Federal,Não informado,11,83.33333333333334,61.11333333333334,53.33636363636364,0
A00666,Juazeiro do Norte,Privada,Indicação,29,86.58008658008657,60.05,58.286206896551725,1
A00667,Maracanaú,Privada,Não informado,11,89.65517241379311,64.33571428571429,54.68181818181818,1
A00668,Aquiraz,Privada,Instagram,8,93.75,59.22071428571429,53.3,0
A00669,Sobral,Federal,Instagram,10,90.27777777777779,64.01266666666666,61.75,0
A00670,Maracanaú,Pública,Indicação,18,79.41176470588235,63.33222222222222,55.94444444444444,1
A00671,Eusébio,Privada,WhatsApp,18,78.83211678832117,62.16055555555556,58.58888888888888,0
A00672,Crato,Privada,Google,11,81.81818181818183,61.14703703703704,55.99090909090909,1
A00673,Maracanaú,Não informado,WhatsApp,7,76.5625,61.53764705882354,61.714285714285715,0
A00674,Fortaleza,Não informado,Não informado,7,73.21428571428571,63.059000000000005,60.98571428571428,0
A00675,Juazeiro do Norte,Pública,Feira escolar,19,78.80794701986756,63.50243902439024,60.1578947368421,1
A00676,Pacatuba,Não informado,WhatsApp,11,84.5360824742268,66.9525,63.17272727272727,0
A00677,Maracanaú,Federal,Instagram,19,85.79881656804734,61.28304347826087,51.94210526315789,0
A00678,Caucaia,Não informado,Feira escolar,7,82.6923076923077,60.445454545454545,52.628571428571426,0
A00679,Fortaleza,Pública,Não informado,7,78.26086956521739,60.346111111111114,58.48571428571428,0
A00680,Fortaleza,Pública,Não informado,18,83.82352941176471,69.71444444444444,61.36666666666666,0
A00681,Maracanaú,Pública,Instagram,9,79.48717948717949,66.96249999999999,50.266666666666666,0
A00682,Crato,Não informado,Instagram,9,81.08108108108108,63.33125,53.58888888888889,0
A00683,Itapipoca,Não informado,Feira escolar,10,87.83783783783784,63.30833333333334,66.32000000000001,0
A00684,Fortaleza,Pública,Não informado,10,77.63157894736842,61.025263157894734,64.17,1
A00685,Fortaleza,Federal,Instagram,9,85.5072463768116,67.04,59.5,0
A00686,Eusébio,Pública,Instagram,10,82.89473684210526,56.746874999999996,66.53,0
A00687,Fortaleza,Privada,Google,11,82.29166666666666,58.25869565217391,62.9,0
A00688,Eusébio,Não informado,Instagram,10,79.51807228915662,66.2815,58.120000000000005,0
A00689,Maracanaú,Não informado,Feira escolar,22,82.3170731707317,61.730638297872346,59.64090909090908,1
A00690,Maracanaú,Não informado,Feira escolar,20,81.69934640522875,57.9984375,59.175,1
A00691,Itapipoca,Privada,Instagram,8,88.52459016393442,60.46,60.8125,0
A00692,Fortaleza,Privada,Google,11,84.14634146341463,59.00178571428571,59.290909090909096,0
A00693,Fortaleza,Não informado,Indicação,11,80.24691358024691,64.77666666666667,50.98181818181819,0
A00694,Horizonte,Privada,Feira escolar,9,84.33734939759037,61.3775,58.333333333333336,0
A00695,Aquiraz,Privada,Instagram,7,92.45283018867924,61.92090909090909,56.65714285714285,0
A00696,Itapipoca,Pública,Não informado,9,86.15384615384616,57.92375,61.32222222222222,0
A00697,Caucaia,Federal,Google,10,81.69014084507043,68.17812500000001,57.510000000000005,0
A00698,Pacatuba,Pública,Indicação,8,80.0,61.27481481481481,55.9,0
A00699,Maracanaú,Não informado,Instagram,7,83.33333333333334,63.08181818181818,51.57142857142857,1
A00700,Sobral,Privada,Não informado,15,77.8688524590164,59.73666666666667,59.72,1
A00701,Pacatuba,Não informado,WhatsApp,11,87.0,66.69052631578948,62.59090909090909,0
A00702,Juazeiro do Norte,Federal,Não informado,22,85.97560975609755,61.2785294117647,54.2,0
A00703,Caucaia,Não informado,Instagram,18,82.22222222222221,62.705862068965516,60.483333333333334,0
A00704,Itapipoca,Federal,Instagram,11,78.94736842105263,56.654999999999994,57.2,1
A00705,Horizonte,Não informado,Indicação,30,82.71604938271605,63.210566037735845,57.35333333333333,1
A00706,Itapipoca,Não informado,Indicação,19,82.70676691729322,63.845333333333336,56.43684210526315,1
A00707,Juazeiro do Norte,Não informado,Não informado,7,71.73913043478261,57.44347826086957,49.31428571428571,0
A00708,Fortaleza,Federal,Indicação,10,84.26966292134831,56.11727272727273,59.489999999999995,1
A00709,Maracanaú,Pública,Não informado,11,85.22727272727273,58.141333333333336,61.027272727272724,0
A00710,Maracanaú,Pública,Google,9,80.88235294117648,58.509166666666665,47.900000000000006,0
A00711,Pacatuba,Pública,WhatsApp,9,79.16666666666666,67.3185,60.24444444444445,0
A00712,Horizonte,Pública,Google,10,72.6027397260274,65.96263157894737,57.54,0
A00713,Fortaleza,Privada,Instagram,8,89.39393939393939,60.961333333333336,67.2375,0
A00714,Juazeiro do Norte,Pública,Google,10,80.45977011494253,60.46304347826087,57.879999999999995,1
A00715,Maracanaú,Pública,WhatsApp,7,84.0,61.4252380952381,62.371428571428574,0
A00716,Caucaia,Não informado,Instagram,21,83.54430379746836,58.95055555555555,59.81428571428571,1
A00717,Fortaleza,Não informado,Google,7,76.74418604651163,61.19521739130435,54.81428571428571,0
A00718,Horizonte,Privada,Instagram,10,83.13253012048193,63.38571428571428,58.82000000000001,1
A00719,Eusébio,Privada,WhatsApp,10,83.72093023255815,57.36882352941176,63.129999999999995,0
A00720,Crato,Não informado,WhatsApp,9,86.48648648648648,61.196666666666665,61.08888888888888,0
A00721,Maracanaú,Não informado,Instagram,19,87.41721854304636,59.667692307692306,60.58947368421053,1
A00722,Sobral,Não informado,Instagram,9,81.25,71.38416666666667,69.19999999999999,0
A00723,Aquiraz,Pública,WhatsApp,19,80.66666666666666,61.5009375,57.88421052631579,1
A00724,Itapipoca,Pública,Indicação,9,88.40579710144928,56.86,57.5,1
A00725,Sobral,Não informado,Indicação,19,87.66233766233766,63.26578947368421,56.8421052631579,1
A00726,Maracanaú,Não informado,Não informado,8,82.53968253968253,63.234736842105264,60.825,0
A00727,Juazeiro do Norte,Não informado,Instagram,8,90.9090909090909,68.325,67.3875,0
A00728,Fortaleza,Não informado,Google,10,84.81012658227847,57.49086956521739,57.379999999999995,1
A00729,Maracanaú,Não informado,Indicação,17,78.78787878787878,61.57452380952381,59.28235294117647,1
A00730,Sobral,Privada,Não informado,10,84.14634146341463,66.489375,61.32000000000001,0
A00731,Aquiraz,Privada,Feira escolar,11,79.76190476190477,64.23357142857142,54.290909090909096,0
A00732,Horizonte,Pública,WhatsApp,19,84.51612903225806,65.449,53.95263157894736,0
A00733,Fortaleza,Pública,Google,19,85.18518518518519,67.70589743589744,60.694736842105264,0
A00734,Sobral,Privada,WhatsApp,7,89.13043478260869,57.76285714285715,56.699999999999996,0
A00735,Eusébio,Privada,WhatsApp,9,80.26315789473685,67.4475,55.62222222222223,0
A00736,Crato,Não informado,Instagram,7,81.63265306122449,64.99,57.81428571428571,0
A00737,Fortaleza,Pública,Indicação,7,92.0,62.20095238095238,58.471428571428575,0
A00738,Horizonte,Não informado,Feira escolar,8,82.85714285714286,59.05705882352942,49.1625,0
A00739,Sobral,Pública,Instagram,11,87.17948717948718,62.46117647058823,62.40909090909091,1
A00740,Maracanaú,Privada,Feira escolar,22,80.87431693989072,62.496590909090905,56.53181818181818,1
A00741,Maracanaú,Privada,WhatsApp,11,85.0574712643678,59.326666666666675,60.554545454545455,0
A00742,Juazeiro do Norte,Não informado,Instagram,10,85.54216867469879,58.64625,55.07000000000001,0
A00743,Aquiraz,Privada,Google,18,87.02290076335878,58.86033333333333,52.81666666666667,1
A00744,Fortaleza,Privada,Não informado,16,82.05128205128204,63.71344827586207,61.15625,0
A00745,Itapipoca,Pública,Google,10,81.08108108108108,68.8,60.55,1
A00746,Fortaleza,Não informado,Google,8,82.14285714285714,56.255,64.925,0
A00747,Caucaia,Privada,Google,8,80.59701492537313,65.8,60.362500000000004,0
A00748,Sobral,Não informado,WhatsApp,20,81.60919540229885,60.9725,61.870000000000005,1
A00749,Caucaia,Privada,Feira escolar,9,87.5,64.17444444444443,64.35555555555555,0
A00750,Horizonte,Pública,Instagram,20,80.0,65.24288461538461,59.105,0
A00751,Fortaleza,Privada,Não informado,19,82.6923076923077,61.02323529411765,60.284210526315796,0
A00752,Fortaleza,Pública,Instagram,10,89.74358974358975,70.04695652173913,53.11,0
A00753,Aquiraz,Pública,Indicação,10,85.71428571428571,71.48736842105264,52.21,1
A00754,Maracanaú,Não informado,Instagram,8,76.36363636363637,61.3523076923077,52.2875,0
A00755,Crato,Não informado,Não informado,10,84.52380952380952,57.500454545454545,51.83,1
A00756,Horizonte,Federal,Não informado,11,79.7872340425532,55.762499999999996,62.4,0
A00757,Eusébio,Privada,Instagram,8,85.48387096774194,66.535,62.425,0
A00758,Itapipoca,Federal,WhatsApp,11,91.48936170212765,62.38,63.92727272727272,0
A00759,Horizonte,Não informado,Google,8,90.56603773584906,58.50666666666667,51.25,1
A00760,Crato,Federal,Google,19,85.41666666666666,66.42567567567568,56.305263157894736,0
A00761,Eusébio,Privada,Indicação,8,85.48387096774194,64.4825,60.7875,1
A00762,Fortaleza,Não informado,Instagram,8,81.9672131147541,62.129411764705885,55.4125,0
A00763,Maracanaú,Federal,Feira escolar,9,79.71014492753623,56.26222222222222,54.355555555555554,1
A00764,Aquiraz,Não informado,Google,8,82.45614035087719,67.1328,61.949999999999996,1
A00765,Crato,Privada,Feira escolar,10,85.8974358974359,62.06178571428571,61.69,0
A00766,Crato,Federal,WhatsApp,8,80.95238095238095,65.45136363636364,41.6125,0
A00767,Sobral,Privada,Instagram,9,78.46153846153847,64.61705882352942,60.57777777777778,0
A00768,Juazeiro do Norte,Privada,Instagram,11,85.22727272727273,56.28333333333333,58.35454545454545,1
A00769,Itapipoca,Privada,Instagram,8,88.23529411764706,59.6505,52.5875,0
A00770,Pacatuba,Pública,Indicação,6,75.51020408163265,64.91058823529411,63.833333333333336,0
A00771,Caucaia,Federal,Indicação,10,85.86956521739131,57.61555555555555,63.58,0
A00772,Itapipoca,Não informado,Instagram,11,81.31868131868131,64.42882352941176,60.154545454545456,1
A00773,Maracanaú,Não informado,Google,9,78.78787878787878,64.55538461538461,59.21111111111111,1
A00774,Fortaleza,Não informado,Não informado,11,80.26315789473685,56.83870967741935,47.88181818181818,0
A00775,Itapipoca,Pública,Feira escolar,9,82.1917808219178,67.69961538461538,57.35555555555556,0
A00776,Sobral,Privada,Indicação,8,84.48275862068965,64.93392857142858,60.4625,1
A00777,Maracanaú,Privada,Não informado,10,81.70731707317073,60.42117647058824,54.27,0
A00778,Caucaia,Privada,Google,7,92.5925925925926,67.43095238095238,50.214285714285715,0
A00779,Juazeiro do Norte,Federal,Indicação,9,83.07692307692308,56.1425,54.333333333333336,1
A00780,Fortaleza,Privada,Indicação,9,81.94444444444444,63.31736842105263,60.900000000000006,0
A00781,Aquiraz,Privada,WhatsApp,9,82.27848101265823,71.3325,55.78888888888889,0
A00782,Caucaia,Federal,Feira escolar,11,84.44444444444444,72.47461538461538,59.09090909090909,0
A00783,Eusébio,Privada,Não informado,10,84.05797101449275,60.52666666666667,64.97,0
A00784,Maracanaú,Pública,WhatsApp,7,84.61538461538461,57.920625,53.48571428571428,1
A00785,Crato,Pública,WhatsApp,8,91.66666666666666,64.0676,62.0125,0
A00786,Horizonte,Pública,Feira escolar,20,82.20858895705521,64.22458333333334,57.36,0
A00787,Itapipoca,Pública,Não informado,9,81.17647058823529,66.1864705882353,55.24444444444444,0
A00788,Crato,Privada,Instagram,10,89.28571428571429,59.92857142857143,54.39,0
A00789,Maracanaú,Pública,Instagram,9,84.14634146341463,62.864375,54.233333333333334,0
A00790,Pacatuba,Não informado,Google,16,80.76923076923077,64.92999999999999,54.68125,0
A00791,Pacatuba,Privada,Instagram,11,89.24731182795699,64.63714285714285,63.1,1
A00792,Crato,Pública,Instagram,9,82.43243243243244,60.76523809523809,54.611111111111114,0
A00793,Sobral,Pública,Feira escolar,11,79.7752808988764,61.23076923076923,52.17272727272727,1
A00794,Pacatuba,Não informado,WhatsApp,7,89.79591836734694,64.98083333333334,59.028571428571425,1
A00795,Eusébio,Federal,Não informado,7,80.76923076923077,58.16818181818181,62.44285714285714,0
A00796,Fortaleza,Federal,Não informado,11,83.87096774193549,57.54153846153846,66.71818181818182,0
A00797,Pacatuba,Pública,Instagram,20,84.7560975609756,65.2207142857143,56.275,0
A00798,Horizonte,Pública,Não informado,11,83.9080459770115,59.49161290322581,60.07272727272727,1
A00799,Eusébio,Privada,Indicação,9,81.57894736842105,65.2885,52.955555555555556,0
A00800,Aquiraz,Pública,WhatsApp,10,86.41975308641975,65.69133333333333,51.21,0
A00202_DUP,Fortaleza,Federal,WhatsApp,0,,,,0
A00679_DUP,Fortaleza,Pública,Não informado,0,,,,0
A00693_DUP,Fortaleza,Não informado,Indicação,0,,,,0
A00268_DUP,Horizonte,Privada,Indicação,0,,,,0
A00082_DUP,Crato,Pública,Não informado,0,,,,0
A00739_DUP,Sobral,Pública,Instagram,0,,,,0
A00217_DUP,Fortaleza,Não informado,Instagram,0,,,,0
A00788_DUP,Crato,Privada,Instagram,0,,,,0
A00712_DUP,Horizonte,Pública,Google,0,,,,0
A00097_DUP,Horizonte,Não informado,WhatsApp,0,,,,0
A00550_DUP,Aquiraz,Não informado,Feira escolar,0,,,,0
A00648_DUP,Maracanaú,Pública,WhatsApp,0,,,,0
